model,mse_cormat,mse,seed,data,d_dim
Sigmoid,0.08715940602704458,2.421021822558697,666,BB Test,18
RBF,0.00283986546554214,0.5322527203559534,666,BB Test,18
Poly,1.2272112097937138,3285187741.036967,667,BB Test,18
Cosine,0.0014126906058136613,0.41856076602327025,667,BB Test,18
Sigmoid,0.0901716452252808,2.366176938892859,667,BB Test,18
RBF,0.0014055745691644356,0.48658571029025055,667,BB Test,18
Poly,1.22039390019662,6570376464.771414,668,BB Test,18
Cosine,7.53658085234506e-4,0.41170589621110604,668,BB Test,18
Sigmoid,0.09045902321694774,2.3792824521258003,668,BB Test,18
RBF,8.179855323441309e-4,0.48475396686158323,668,BB Test,18
Poly,1.207049145473351,6779550494917344e12,669,BB Test,18
Cosine,0.003065788256742731,0.42299047722597527,669,BB Test,18
Sigmoid,0.09041890519423605,2.365095315857807,669,BB Test,18
RBF,0.0033192775001564833,0.49040959762109954,669,BB Test,18
Poly,1.2066476354841378,6779550494917345e12,670,BB Test,18
Cosine,0.003163669440149569,0.42671651857321397,670,BB Test,18
Sigmoid,0.09072158340229836,2.373449467336376,670,BB Test,18
RBF,0.0034344932094161748,0.493656339981548,670,BB Test,18
Poly,1.201373211927404,13559100989834688e12,671,BB Test,18
Cosine,0.005115725604398271,0.5376591124860821,671,BB Test,18
Sigmoid,0.08742914343990196,2.500560394855245,671,BB Test,18
RBF,0.00526347514085708,0.6160209045198124,671,BB Test,18
Poly,0.5963042600051965,16.551863394907937,672,BB Test,18
Cosine,0.0010481288179641321,0.38103878660159957,672,BB Test,18
Sigmoid,0.0941202278012479,2.304595416212291,672,BB Test,18
RBF,0.0011320838836330013,0.4481718175067583,672,BB Test,18
Poly,1.2062871896184373,6779550494917345e12,673,BB Test,18
Cosine,0.002215393559302273,0.48468773477451343,673,BB Test,18
Sigmoid,0.08786308418998533,2.441359933067618,673,BB Test,18
RBF,0.0022958710158564612,0.5581340969202243,673,BB Test,18
Poly,1.2214563024716407,3285189706.6137996,674,BB Test,18
Cosine,2.0461455494044894e-4,0.3789270047374524,674,BB Test,18
Sigmoid,0.09233899540670108,2.3227946799961168,674,BB Test,18
RBF,3.222274161870094e-4,0.4428907228540658,674,BB Test,18
Poly,1.219224136353812,13140752929.311052,675,BB Test,18
Cosine,5.452586580159005e-4,0.4248334302198921,675,BB Test,18
Sigmoid,0.09189977705161108,2.3837268116509134,675,BB Test,18
RBF,6.418913205360435e-4,0.495765321945548,675,BB Test,18
Poly,1.2038166296879484,6779550494917344e12,676,BB Test,18
Cosine,0.002516811236545602,0.44947479381535826,676,BB Test,18
Sigmoid,0.0867467665362669,2.3786220552523805,676,BB Test,18
RBF,0.0027045477527400017,0.5207528542130939,676,BB Test,18
Poly,1.2216695593641687,3285187773.8910503,677,BB Test,18
Cosine,2.0288577062659873e-4,0.3779733747437962,677,BB Test,18
Sigmoid,0.09256824298966221,2.328692948677828,677,BB Test,18
RBF,3.389677469083031e-4,0.44497836604315844,677,BB Test,18
Poly,1.2030551863210475,6779550494917345e12,678,BB Test,18
Cosine,0.002385011145347505,0.4730408767749283,678,BB Test,18
Sigmoid,0.08716626952719121,2.4160881731585864,678,BB Test,18
RBF,0.002613757210373346,0.5534259025159575,678,BB Test,18
Poly,1.2041112357236077,6779550494917345e12,679,BB Test,18
Cosine,0.0029188941096215297,0.48924988784380963,679,BB Test,18
Sigmoid,0.0877070351505528,2.456616592337887,679,BB Test,18
RBF,0.0030572705265208356,0.5610597790014269,679,BB Test,18
Poly,1.2202879034440466,3285187757.4477153,680,BB Test,18
Cosine,5.066061122209358e-4,0.4021882397827457,680,BB Test,18
Sigmoid,0.09249862523437778,2.360716527446659,680,BB Test,18
RBF,6.021318446791275e-4,0.4716831896843803,680,BB Test,18
Poly,1.2032710260614377,6779550494917344e12,681,BB Test,18
Cosine,0.0021132900563351803,0.47661321956930847,681,BB Test,18
Sigmoid,0.0869200417247468,2.409409726057868,681,BB Test,18
RBF,0.002260253917589651,0.5476720313049466,681,BB Test,18
Poly,1.2071482795789168,6779550494917345e12,682,BB Test,18
Cosine,0.00246242574686293,0.45018891816634304,682,BB Test,18
Sigmoid,0.08654330158697182,2.394046554237976,682,BB Test,18
RBF,0.0026081679684547576,0.5173683251661622,682,BB Test,18
Poly,1.2217626170031097,6570375482.044569,683,BB Test,18
Cosine,1.5565566815377703e-4,0.4023173324510502,683,BB Test,18
Sigmoid,0.08854274129518233,2.3202012319216223,683,BB Test,18
RBF,2.3018268997547885e-4,0.4741233922963212,683,BB Test,18
Poly,1.2049022793105273,6779550494917345e12,684,BB Test,18
Cosine,0.002361078789576257,0.453818040641691,684,BB Test,18
Sigmoid,0.08768822953993854,2.4166036303290475,684,BB Test,18
RBF,0.002553181001108765,0.5243208061728183,684,BB Test,18
Poly,0.594276549940817,16.54805187330876,685,BB Test,18
Cosine,2.7849994867907484e-4,0.3645983101435324,685,BB Test,18
Sigmoid,0.09438704083623502,2.301494283081318,685,BB Test,18
RBF,4.3334678025215274e-4,0.43463186350893684,685,BB Test,18
Poly,1.2063433374837076,6779550494917345e12,686,BB Test,18
Cosine,0.003291033892159977,0.4444734328158689,686,BB Test,18
Sigmoid,0.08729179696033862,2.4076511892250783,686,BB Test,18
RBF,0.0034944944259113204,0.5111003366094741,686,BB Test,18
Poly,1.2056976956392702,6779550494917344e12,687,BB Test,18
Cosine,0.0021591627688586647,0.45896190628827627,687,BB Test,18
Sigmoid,0.08948819026694482,2.420358672230515,687,BB Test,18
RBF,0.002308115036881385,0.534311936081475,687,BB Test,18
Poly,1.2229092265997128,3285187757.5109982,688,BB Test,18
Cosine,6.438175575740645e-4,0.37543101623958175,688,BB Test,18
Sigmoid,0.09212425152685248,2.306313970961042,688,BB Test,18
RBF,7.396287172360385e-4,0.4434921188826486,688,BB Test,18
Poly,1.2218398851077046,6570376464.760819,689,BB Test,18
Cosine,3.2318514889494377e-4,0.3949842811850199,689,BB Test,18
Sigmoid,0.09201753820212472,2.3565452894956116,689,BB Test,18
RBF,3.8916109823222456e-4,0.4675483837457749,689,BB Test,18
Poly,1.2057766388883435,6779550494917344e12,690,BB Test,18
Cosine,0.003420594893337836,0.4579938963761343,690,BB Test,18
Sigmoid,0.08803842959150045,2.3880544128155186,690,BB Test,18
RBF,0.003596126541978352,0.5322158010666624,690,BB Test,18
Poly,1.2039825170983383,13559100989834688e12,691,BB Test,18
Cosine,0.0037497343670805784,0.5164653650605262,691,BB Test,18
Sigmoid,0.08664487922322243,2.455655679770695,691,BB Test,18
RBF,0.003922530198674171,0.5862810052818545,691,BB Test,18
Poly,1.2231222582576717,3285187757.471806,692,BB Test,18
Cosine,6.005691105801894e-4,0.3788131764324197,692,BB Test,18
Sigmoid,0.09282682805069079,2.3399847500660926,692,BB Test,18
RBF,6.839061473110417e-4,0.44553020536856464,692,BB Test,18
Poly,1.2078482958399928,6779550494917345e12,693,BB Test,18
Cosine,0.0035392210697393024,0.4460301325855398,693,BB Test,18
Sigmoid,0.08781894514078928,2.3874971111499237,693,BB Test,18
RBF,0.003747511638836046,0.5177529850558799,693,BB Test,18
Poly,1.2228921342528807,3285187757.471585,694,BB Test,18
Cosine,4.802689674290437e-4,0.36505432637826024,694,BB Test,18
Sigmoid,0.09237029681453225,2.2821710244607423,694,BB Test,18
RBF,6.251363411917038e-4,0.4255240819673979,694,BB Test,18
Poly,1.2074004971000258,6779550494917345e12,695,BB Test,18
Cosine,0.0036195177087145597,0.46018656354425225,695,BB Test,18
Sigmoid,0.08865083155477196,2.4186760942918535,695,BB Test,18
RBF,0.0038432678370255886,0.5275487155612296,695,BB Test,18
Poly,4.155544138622006e-4,0.15221773492914234,696,BB Test,18
Cosine,9.16291296068722e-5,0.34675212738769634,696,BB Test,18
Sigmoid,0.09292768901779824,2.2687214078445113,696,BB Test,18
RBF,2.00738116231433e-4,0.4116669833104645,696,BB Test,18
Poly,1.2224797717756715,3285187757.451425,697,BB Test,18
Cosine,3.366415647376991e-4,0.4003385257165862,697,BB Test,18
Sigmoid,0.0914003529451574,2.385755794435456,697,BB Test,18
RBF,4.5163469433070016e-4,0.4702118927710319,697,BB Test,18
Poly,1.2030078257458263,13559100989834688e12,698,BB Test,18
Cosine,0.0038493190742332145,0.5763404170083705,698,BB Test,18
Sigmoid,0.08364348453776713,2.515204398363664,698,BB Test,18
RBF,0.003917711015500566,0.6558196446742479,698,BB Test,18
Poly,1.2059674145101071,6779550494917345e12,699,BB Test,18
Cosine,0.0035614832117700293,0.4551133882049742,699,BB Test,18
Sigmoid,0.08832392546513093,2.4236802165998563,699,BB Test,18
RBF,0.0038678565433991003,0.5261021106166329,699,BB Test,18
Poly,1.2050339360646447,13559100989834688e12,700,BB Test,18
Cosine,0.005296913722507422,0.5141015950647546,700,BB Test,18
Sigmoid,0.08839349448350718,2.4528245001322033,700,BB Test,18
RBF,0.005578046681018936,0.5888387253044435,700,BB Test,18
Poly,1.205093778252454,6779550494917345e12,701,BB Test,18
Cosine,0.00342971884230637,0.44011012896800644,701,BB Test,18
Sigmoid,0.08827693528159321,2.3666518174178997,701,BB Test,18
RBF,0.003662259636525015,0.5077713260593116,701,BB Test,18
Poly,1.204848295153536,6779550494917345e12,702,BB Test,18
Cosine,0.002183081473688439,0.4721557277621665,702,BB Test,18
Sigmoid,0.08730255772336185,2.4202201035553106,702,BB Test,18
RBF,0.0023545851990665356,0.5426810275571501,702,BB Test,18
Poly,1.2084791323584476,6779550494917345e12,703,BB Test,18
Cosine,0.002524705006179524,0.4467868969146391,703,BB Test,18
Sigmoid,0.08869408573999725,2.400512452956869,703,BB Test,18
RBF,0.0026458311102399703,0.5140926255935939,703,BB Test,18
Poly,1.2214666167049328,3285190722.201177,704,BB Test,18
Cosine,3.862753046709239e-4,0.4001513535868528,704,BB Test,18
Sigmoid,0.09159717295322879,2.34684134862386,704,BB Test,18
RBF,4.219712265201826e-4,0.4733785242801248,704,BB Test,18
Poly,0.7935300524848885,49.40553909752568,705,BB Test,18
Cosine,5.347680478993375e-4,0.39506422824781495,705,BB Test,18
Sigmoid,0.09282370894252542,2.3563858521327425,705,BB Test,18
RBF,6.772805832129425e-4,0.4698575982729992,705,BB Test,18
Poly,1.2047983914290599,13559100989834688e12,706,BB Test,18
Cosine,0.0041803875526291254,0.5266830698647104,706,BB Test,18
Sigmoid,0.0860780544767025,2.4728252338982717,706,BB Test,18
RBF,0.0042943910033837645,0.5980921868181793,706,BB Test,18
Poly,1.2027780601861138,13559100989834688e12,707,BB Test,18
Cosine,0.005339254808259885,0.5039535006141228,707,BB Test,18
Sigmoid,0.08911483783917523,2.453721387365528,707,BB Test,18
RBF,0.005676958616863414,0.576267032600569,707,BB Test,18
Poly,1.2056344826477106,13559100989834688e12,708,BB Test,18
Cosine,0.005260101967424284,0.4990470439908101,708,BB Test,18
Sigmoid,0.08982059680341241,2.443742428097458,708,BB Test,18
RBF,0.005528938486940233,0.5657703625813548,708,BB Test,18
Poly,1.220318939351294,3285190705.878709,709,BB Test,18
Cosine,1.7164351069689064e-4,0.38670054957771316,709,BB Test,18
Sigmoid,0.09302578480092215,2.3245668772471766,709,BB Test,18
RBF,2.676937892438798e-4,0.4570103098861443,709,BB Test,18
Poly,1.2223097337736724,3285190689.387129,710,BB Test,18
Cosine,0.0011325556349609889,0.3851345281682212,710,BB Test,18
Sigmoid,0.09255538002577125,2.3380221194663475,710,BB Test,18
RBF,0.0012577558560557982,0.45650191030819975,710,BB Test,18
Poly,1.2220285876934183,3285189706.6734295,711,BB Test,18
Cosine,3.0369607022186733e-4,0.381541168754428,711,BB Test,18
Sigmoid,0.0909136367090391,2.3177041688630955,711,BB Test,18
RBF,3.8177498522789637e-4,0.446466887768757,711,BB Test,18
Poly,1.2032263256643034,27118201979669377e12,712,BB Test,18
Cosine,0.0075735443363093265,0.653652810569785,712,BB Test,18
Sigmoid,0.08847089536571863,2.6022435707550655,712,BB Test,18
RBF,0.007946972568627276,0.7292659229394098,712,BB Test,18
Poly,1.2062251513824442,6779550494917345e12,713,BB Test,18
Cosine,0.0031132255742040947,0.4389389706663846,713,BB Test,18
Sigmoid,0.08902941010807648,2.4040482766758173,713,BB Test,18
RBF,0.0033299125607933414,0.5102511972012965,713,BB Test,18
Poly,1.20226634774379,13559100989834688e12,714,BB Test,18
Cosine,0.004116699522542157,0.524314074050674,714,BB Test,18
Sigmoid,0.08597294508323515,2.4843905639268913,714,BB Test,18
RBF,0.004326321578568463,0.601841359123822,714,BB Test,18
Poly,1.2045958976969748,1355910098983469e13,715,BB Test,18
Cosine,0.003175922635897054,0.5669256517339593,715,BB Test,18
Sigmoid,0.0847613602054347,2.512421214601149,715,BB Test,18
RBF,0.003311679795365298,0.6434224758179523,715,BB Test,18
Poly,1.2043884385386148,13559100989834688e12,716,BB Test,18
Cosine,0.005112091127352332,0.49078716056059146,716,BB Test,18
Sigmoid,0.08883563253109107,2.431674754906467,716,BB Test,18
RBF,0.005334633275803893,0.5615087380744551,716,BB Test,18
Poly,1.2072020832747057,6779550494917345e12,717,BB Test,18
Cosine,0.003649956118542094,0.4420494253604653,717,BB Test,18
Sigmoid,0.08755994288461957,2.396381029584715,717,BB Test,18
RBF,0.0038761584896832737,0.5137419955426608,717,BB Test,18
Poly,1.206286818836336,6779550494917344e12,718,BB Test,18
Cosine,0.002149621235555074,0.4681034281417011,718,BB Test,18
Sigmoid,0.08731986961016668,2.407412387605438,718,BB Test,18
RBF,0.002268570111530042,0.5409696723295437,718,BB Test,18
Poly,1.1444633004261877,1965.770877011196,719,BB Test,18
Cosine,7.396775531361966e-4,0.38717932873235533,719,BB Test,18
Sigmoid,0.09293697936664687,2.364917987619257,719,BB Test,18
RBF,8.304607600584738e-4,0.45480209141787914,719,BB Test,18
Poly,1.2073611084419065,6779550494917344e12,720,BB Test,18
Cosine,0.0035169954467525306,0.42791427978915725,720,BB Test,18
Sigmoid,0.08944232130065188,2.3615049998706334,720,BB Test,18
RBF,0.0037372725007144892,0.4927484758596735,720,BB Test,18
Poly,1.2028026774908442,20338651484752017e12,721,BB Test,18
Cosine,0.004983141606213638,0.5942549459755433,721,BB Test,18
Sigmoid,0.08674416977569079,2.5323399365515256,721,BB Test,18
RBF,0.0051035892069418954,0.6646027638919249,721,BB Test,18
Poly,1.2099937079246015,6779550494917345e12,722,BB Test,18
Cosine,0.0026903493394851053,0.42406846768532325,722,BB Test,18
Sigmoid,0.09074688021444655,2.3751736969036403,722,BB Test,18
RBF,0.0028279647921625227,0.4918696550111661,722,BB Test,18
Poly,1.2048979534815385,6779550494917344e12,723,BB Test,18
Cosine,0.00212544363303164,0.46849547643724243,723,BB Test,18
Sigmoid,0.08717431673331058,2.4115675021247722,723,BB Test,18
RBF,0.0022552620796282273,0.5393725507158585,723,BB Test,18
Poly,1.2213690220432953,3285188723.876782,724,BB Test,18
Cosine,7.954091976460151e-4,0.3772126208938014,724,BB Test,18
Sigmoid,0.09248323644890932,2.2984587241282965,724,BB Test,18
RBF,9.51520825245201e-4,0.4479132004550321,724,BB Test,18
Poly,1.221283513117248,6570375498.343112,725,BB Test,18
Cosine,3.7817974772865636e-4,0.3970934376470354,725,BB Test,18
Sigmoid,0.09073423759729479,2.334771869606335,725,BB Test,18
RBF,4.547405078570008e-4,0.4681380413580541,725,BB Test,18
Poly,1.0217634982652477,1982.1317941396535,726,BB Test,18
Cosine,8.794891735119561e-4,0.404486038592577,726,BB Test,18
Sigmoid,0.09148947087385595,2.357065619646685,726,BB Test,18
RBF,0.0010680251177143504,0.4775918709850154,726,BB Test,18
Poly,1.204041629191235,6779550494917345e12,727,BB Test,18
Cosine,0.0025320075080275573,0.46625868233370826,727,BB Test,18
Sigmoid,0.0860179331903847,2.4142641190036884,727,BB Test,18
RBF,0.0026956149456653805,0.5385458647434127,727,BB Test,18
Poly,1.2035263545241397,13559100989834688e12,728,BB Test,18
Cosine,0.003358733178731423,0.5253507113620778,728,BB Test,18
Sigmoid,0.08677164474269865,2.443454431244348,728,BB Test,18
RBF,0.003407647463156578,0.6023892458379558,728,BB Test,18
Poly,1.221093728087776,3285188756.6213784,729,BB Test,18
Cosine,2.006976111356254e-4,0.38632789448566235,729,BB Test,18
Sigmoid,0.09010601467082832,2.323282144516341,729,BB Test,18
RBF,3.112835160438565e-4,0.45404727071617,729,BB Test,18
Poly,1.222550745166042,3285189723.0516047,730,BB Test,18
Cosine,2.3308006204018382e-4,0.3874522215928984,730,BB Test,18
Sigmoid,0.0911764569682049,2.341213284975422,730,BB Test,18
RBF,3.538564359670594e-4,0.45241000143953103,730,BB Test,18
Poly,1.2085316623739948,6779550494917345e12,731,BB Test,18
Cosine,0.0022583345674741105,0.4393506505145228,731,BB Test,18
Sigmoid,0.08961709037100173,2.387826043988789,731,BB Test,18
RBF,0.0024228154274712962,0.5093934418875201,731,BB Test,18
Poly,1.2207127676887048,3285188740.2537785,732,BB Test,18
Cosine,7.607761402468161e-4,0.38386162648126465,732,BB Test,18
Sigmoid,0.09231413606417846,2.3405105428673125,732,BB Test,18
RBF,8.437316789395281e-4,0.44609938507562025,732,BB Test,18
Poly,1.2031903030636912,13559100989834688e12,733,BB Test,18
Cosine,0.00427665140940607,0.5530546156160991,733,BB Test,18
Sigmoid,0.08676188576499072,2.5271953338200803,733,BB Test,18
RBF,0.004374952967783364,0.6289205186822033,733,BB Test,18
Poly,1.2224507785398244,3285187741.149451,734,BB Test,18
Cosine,6.386462636704362e-4,0.41611572912955586,734,BB Test,18
Sigmoid,0.09175740610426356,2.37788282857719,734,BB Test,18
RBF,7.847957424833974e-4,0.486157364687303,734,BB Test,18
Poly,1.2215343039967623,3285189706.6921954,735,BB Test,18
Cosine,3.8438261306459535e-4,0.3963890284471725,735,BB Test,18
Sigmoid,0.09420509194202646,2.3700296038809783,735,BB Test,18
RBF,5.200508494181763e-4,0.4665151231218298,735,BB Test,18
Poly,1.2063996150447582,6779550494917344e12,736,BB Test,18
Cosine,0.0019810109579736753,0.4709973522536374,736,BB Test,18
Sigmoid,0.08811245216531871,2.4139484278725925,736,BB Test,18
RBF,0.0020931318613708044,0.5453916049827782,736,BB Test,18
Poly,1.200522024691304,20338651484752013e12,737,BB Test,18
Cosine,0.005252272104614003,0.5913939749819246,737,BB Test,18
Sigmoid,0.08724624449538346,2.5304832952867637,737,BB Test,18
RBF,0.005438375869720626,0.6696132016558108,737,BB Test,18
Poly,1.2042629031690573,6779550494917344e12,738,BB Test,18
Cosine,0.0023910877213607043,0.4481640384628411,738,BB Test,18
Sigmoid,0.08591264777500514,2.4041667187702775,738,BB Test,18
RBF,0.00256855220365822,0.5145793898524575,738,BB Test,18
Poly,1.2074163593582983,6779550494917344e12,739,BB Test,18
Cosine,0.0023736951649288578,0.4499816523933483,739,BB Test,18
Sigmoid,0.08788098506920014,2.4184514124754513,739,BB Test,18
RBF,0.002570244900609862,0.5173406950119259,739,BB Test,18
Poly,1.2077028770008862,13559100989834688e12,740,BB Test,18
Cosine,0.0058920831122349915,0.5171924515699712,740,BB Test,18
Sigmoid,0.0860207803878661,2.449265626503774,740,BB Test,18
RBF,0.00614187355850366,0.5881754875923965,740,BB Test,18
Poly,1.202735465970076,13559100989834688e12,741,BB Test,18
Cosine,0.0052674908107887405,0.5195245206837346,741,BB Test,18
Sigmoid,0.08795006793101628,2.4781719087982403,741,BB Test,18
RBF,0.005573885129946459,0.5967249288503143,741,BB Test,18
Poly,1.2041166267144987,20338651484752013e12,742,BB Test,18
Cosine,0.006783305266534402,0.5761093929409556,742,BB Test,18
Sigmoid,0.08966040515813138,2.5294692784006294,742,BB Test,18
RBF,0.007179551036434205,0.6500994576517476,742,BB Test,18
Poly,1.2046251743150447,13559100989834688e12,743,BB Test,18
Cosine,0.0051472093245841476,0.531357986317894,743,BB Test,18
Sigmoid,0.08834854230163373,2.4867975085631984,743,BB Test,18
RBF,0.005419002098800771,0.6058218833703843,743,BB Test,18
Poly,1.2005997569457547,13559100989834688e12,744,BB Test,18
Cosine,0.004364622683891001,0.5401473315880586,744,BB Test,18
Sigmoid,0.08630469670216885,2.497300401491198,744,BB Test,18
