model,mse_cormat,mse,seed,data,d_dim
PCA,0.001449118447641055,0.060385946155080854,664,BB Train,18
VAE,2.708113412346058e-4,0.020402963110398367,665,BB Train,18
PCA,0.0014030059238895538,0.06144927739092283,665,BB Train,18
VAE,2.2756535700536713e-4,0.019903243325689036,666,BB Train,18
PCA,0.0014350969323858901,0.06201427570474527,666,BB Train,18
VAE,2.2739739478072277e-4,0.019825101862144163,667,BB Train,18
PCA,0.0014243259494550644,0.06186867578607791,667,BB Train,18
VAE,1.9860238960266738e-4,0.019051775804813015,668,BB Train,18
PCA,0.001446575007159782,0.0600418286004777,668,BB Train,18
VAE,3.2582313990461463e-4,0.021003991593157263,669,BB Train,18
PCA,0.0013972695662313596,0.06149393902391757,669,BB Train,18
VAE,2.233807050000798e-4,0.019457262480241558,670,BB Train,18
PCA,0.0014273304719461678,0.06135732513986089,670,BB Train,18
VAE,1.9697863663739715e-4,0.018782327065331977,671,BB Train,18
PCA,0.0014675715699581592,0.06001038235760361,671,BB Train,18
VAE,2.0101082221735058e-4,0.0191503934244879,672,BB Train,18
PCA,0.0015279270005694263,0.06124740894038646,672,BB Train,18
VAE,1.9819698971855295e-4,0.018849703762424192,673,BB Train,18
PCA,0.0014628649649169859,0.05974749555580191,673,BB Train,18
VAE,2.0190698887977504e-4,0.01920446584602735,674,BB Train,18
PCA,0.0014505458072906442,0.060395030337034465,674,BB Train,18
VAE,2.2564116290807573e-4,0.01954764420361124,675,BB Train,18
PCA,0.0013913587431696923,0.06025229352052734,675,BB Train,18
VAE,2.253645553937179e-4,0.01940143503924201,676,BB Train,18
PCA,0.0013592394045831078,0.05876841832402759,676,BB Train,18
VAE,2.744392385408747e-4,0.020300870278544905,677,BB Train,18
PCA,0.0013963554350097452,0.06102349325847375,677,BB Train,18
VAE,2.0166739109225945e-4,0.018791160522498115,678,BB Train,18
PCA,0.001428356707392631,0.0589558891781857,678,BB Train,18
VAE,2.0044480633523841e-4,0.019000940481905048,679,BB Train,18
PCA,0.0014458918318141372,0.060089991645169684,679,BB Train,18
VAE,1.9767136271404444e-4,0.018913144386274307,680,BB Train,18
PCA,0.0015108960926969812,0.06072262637475255,680,BB Train,18
VAE,2.6973163233289974e-4,0.020434346331698,681,BB Train,18
PCA,0.0014123414853564724,0.062485301217295626,681,BB Train,18
VAE,2.0101989588911965e-4,0.019125296207003928,682,BB Train,18
PCA,0.001472853780414638,0.0609269851844037,682,BB Train,18
VAE,3.2721030566095996e-4,0.02100493311597287,683,BB Train,18
PCA,0.001378985814944737,0.06102922927450093,683,BB Train,18
VAE,2.2606432039073244e-4,0.019568455136387802,684,BB Train,18
PCA,0.0013923704863015595,0.06017029209520697,684,BB Train,18
VAE,2.2476163912020522e-4,0.019582025068903424,685,BB Train,18
PCA,0.0013848991728755522,0.0600264928333895,685,BB Train,18
VAE,1.9872014096384817e-4,0.019044248953782563,686,BB Train,18
PCA,0.0014963134839728106,0.06115957806674986,686,BB Train,18
VAE,2.0101399577669073e-4,0.0193651666144455,687,BB Train,18
PCA,0.0014708351253734735,0.06141808307705873,687,BB Train,18
VAE,2.282693276488412e-4,0.01998132400058437,688,BB Train,18
PCA,0.0014397749314703726,0.06193640819458502,688,BB Train,18
VAE,1.9688340542223243e-4,0.01890448759277664,689,BB Train,18
PCA,0.001503476463327066,0.06010501803131068,689,BB Train,18
VAE,3.301703807217636e-4,0.0207790458879279,690,BB Train,18
PCA,0.0014053174843866305,0.0607841846939515,690,BB Train,18
VAE,2.251504103924132e-4,0.01965201786221524,691,BB Train,18
PCA,0.001386822603092362,0.06025755187708839,691,BB Train,18
VAE,2.748146479270305e-4,0.020363127952590203,692,BB Train,18
PCA,0.0014363043885519933,0.061967509629994505,692,BB Train,18
VAE,2.7379041834648706e-4,0.020336145443002076,693,BB Train,18
PCA,0.0014064244900560106,0.061349690479317626,693,BB Train,18
VAE,1.9891792470557473e-4,0.018829141333624067,694,BB Train,18
PCA,0.001435036988600474,0.058994520513369994,694,BB Train,18
VAE,2.6798010468763304e-4,0.0202700564573973,695,BB Train,18
PCA,0.0014294975462477407,0.06343673208635481,695,BB Train,18
VAE,3.303873930715627e-4,0.021231681553561452,696,BB Train,18
PCA,0.0014309368979991614,0.06256848764550707,696,BB Train,18
VAE,1.9920976137739984e-4,0.019084481799083668,697,BB Train,18
PCA,0.0014759582819925477,0.06069466724408995,697,BB Train,18
VAE,1.9667482524933727e-4,0.018957287850240753,698,BB Train,18
PCA,0.0014693822694928165,0.06041597624927316,698,BB Train,18
VAE,1.9904502802004892e-4,0.018775518263170175,699,BB Train,18
PCA,0.0013913984090828408,0.05791009109559638,699,BB Train,18
VAE,1.9855328526940794e-4,0.01877988715501814,700,BB Train,18
PCA,0.0014626463131894012,0.05932634504833449,700,BB Train,18
VAE,1.9816730131654763e-4,0.018875676535567466,701,BB Train,18
PCA,0.0014255952406688728,0.05952210325727186,701,BB Train,18
VAE,1.9923032136808481e-4,0.01911269880253683,702,BB Train,18
PCA,0.0014912962629345327,0.060523566774976195,702,BB Train,18
VAE,2.2891454137278252e-4,0.020001299453505074,703,BB Train,18
PCA,0.0014529899225487974,0.06218628074649071,703,BB Train,18
VAE,1.9708481228393815e-4,0.018974158033910275,704,BB Train,18
PCA,0.0014747861274043066,0.060296801519843006,704,BB Train,18
VAE,2.703935399647236e-4,0.020176577664055055,705,BB Train,18
PCA,0.0013888927544664345,0.06163391371582779,705,BB Train,18
VAE,3.2977451038136734e-4,0.021252412138561265,706,BB Train,18
PCA,0.00143871025258845,0.06258173907809231,706,BB Train,18
VAE,4.504105843513411e-4,0.022217438117049616,707,BB Train,18
PCA,0.0014328622479472706,0.062187458642435293,707,BB Train,18
VAE,1.988907770914539e-4,0.019029968144111543,708,BB Train,18
PCA,0.001471095510976333,0.06040429784521528,708,BB Train,18
VAE,1.9953446498056622e-4,0.019022157131130063,709,BB Train,18
PCA,0.0014156734169232482,0.05948508260265053,709,BB Train,18
VAE,2.2343009095702234e-4,0.019478578850863112,710,BB Train,18
PCA,0.001376004679615021,0.05959633516087202,710,BB Train,18
VAE,1.9910025432963972e-4,0.01891607374221707,711,BB Train,18
PCA,0.0014428683147355535,0.05983730701600644,711,BB Train,18
VAE,3.224216672557949e-4,0.021416149151651714,712,BB Train,18
PCA,0.001426334525997298,0.06399165833127295,712,BB Train,18
VAE,2.2766044443943656e-4,0.019424472572197746,713,BB Train,18
PCA,0.00136541366832279,0.05895445865646386,713,BB Train,18
VAE,2.0128661707096028e-4,0.019128834006565683,714,BB Train,18
PCA,0.0014216777097006779,0.05978539771116715,714,BB Train,18
VAE,2.2765526391818028e-4,0.01978592123743291,715,BB Train,18
PCA,0.0013923755172047716,0.06027016142194993,715,BB Train,18
VAE,1.9649820807343736e-4,0.01888799640998718,716,BB Train,18
PCA,0.0015360904352749478,0.06085161620444065,716,BB Train,18
VAE,2.269324785139002e-4,0.0197718283050818,717,BB Train,18
PCA,0.0014175287083577942,0.061309911849884706,717,BB Train,18
VAE,2.2501284492448768e-4,0.019443862192345056,718,BB Train,18
PCA,0.0013827541024762282,0.05948530341818759,718,BB Train,18
VAE,2.2547083409536314e-4,0.019491290914760873,719,BB Train,18
PCA,0.0013822076745743717,0.05960577589989942,719,BB Train,18
VAE,2.0064616946462432e-4,0.019034220023628874,720,BB Train,18
PCA,0.0014340111209495846,0.06010024264483921,720,BB Train,18
VAE,1.9900331423812278e-4,0.01907974164028227,721,BB Train,18
PCA,0.0014561051361282214,0.060258558895807696,721,BB Train,18
VAE,2.2434232378984852e-4,0.01952731667858604,722,BB Train,18
PCA,0.0014139352168278745,0.06068028777073469,722,BB Train,18
VAE,2.2442704339927584e-4,0.019636683566617023,723,BB Train,18
PCA,0.0014494649751536758,0.06188842382336995,723,BB Train,18
VAE,2.2480718923222022e-4,0.019684581653703046,724,BB Train,18
PCA,0.001427610590443091,0.06142920528252547,724,BB Train,18
VAE,2.2371568566681243e-4,0.01949281727178199,725,BB Train,18
PCA,0.0013925515902126174,0.06016093114754942,725,BB Train,18
VAE,2.2373918390709643e-4,0.01959896633670568,726,BB Train,18
PCA,0.001410342456718578,0.06109923499664501,726,BB Train,18
VAE,1.9754134468111663e-4,0.01898852082104349,727,BB Train,18
PCA,0.0014460590215031933,0.06012054451788385,727,BB Train,18
VAE,2.2725042464217935e-4,0.01984292812461594,728,BB Train,18
PCA,0.0014375199331278518,0.06147894038084206,728,BB Train,18
VAE,2.2289945511749014e-4,0.01967459379009706,729,BB Train,18
PCA,0.0013832677339151746,0.06047564312554394,729,BB Train,18
VAE,2.262101747416898e-4,0.019909744100445964,730,BB Train,18
PCA,0.0014428889828413947,0.062411030196325226,730,BB Train,18
VAE,1.9709730694528253e-4,0.019084587068076506,731,BB Train,18
PCA,0.0014667965883284363,0.060347613145914906,731,BB Train,18
VAE,2.727247083583895e-4,0.020249761912230293,732,BB Train,18
PCA,0.0013907973814399858,0.06044253743143513,732,BB Train,18
VAE,2.2363396743142378e-4,0.01963590248081125,733,BB Train,18
PCA,0.0014418495703468891,0.06160420398756483,733,BB Train,18
VAE,1.987266738321174e-4,0.018867764604537384,734,BB Train,18
PCA,0.0014302042146429037,0.05939856257808771,734,BB Train,18
VAE,2.2404426942635664e-4,0.019538069706109173,735,BB Train,18
PCA,0.001405025696835794,0.061001246949957115,735,BB Train,18
VAE,1.9893474385642264e-4,0.019226629556183972,736,BB Train,18
PCA,0.001492634138333376,0.061225346030806,736,BB Train,18
VAE,2.0079000334484738e-4,0.018817526268724367,737,BB Train,18
PCA,0.0014658543370730094,0.05928071662195608,737,BB Train,18
VAE,1.989767126051284e-4,0.018926062420399188,738,BB Train,18
PCA,0.0014754056757257277,0.06015646194426472,738,BB Train,18
VAE,2.009128103930886e-4,0.019060757270253536,739,BB Train,18
PCA,0.0014424355654840905,0.0598523238838854,739,BB Train,18
VAE,1.9944728404477894e-4,0.01910129267686718,740,BB Train,18
PCA,0.0014529335388743802,0.0602127432586157,740,BB Train,18
VAE,2.7102770800818644e-4,0.020393570301329295,741,BB Train,18
PCA,0.0013918835177860796,0.06172801976635018,741,BB Train,18
VAE,2.6983440963568984e-4,0.020306526466288333,742,BB Train,18
PCA,0.001413239014545774,0.06130187554620862,742,BB Train,18
VAE,2.2237487500304266e-4,0.01974564243783146,743,BB Train,18
PCA,0.0014218486745196438,0.061793603216640645,743,BB Train,18
VAE,2.271104524284756e-4,0.019644552333845346,744,BB Train,18
PCA,0.001396330358267089,0.05989141872634948,744,BB Train,18
VAE,3.256247775357433e-4,0.020798831243259385,745,BB Train,18
PCA,0.001378717478844627,0.06071095164890771,745,BB Train,18
VAE,2.035369368444274e-4,0.019540918448829506,746,BB Train,18
PCA,0.0015473338114922882,0.06257359567032442,746,BB Train,18
VAE,2.003662962017588e-4,0.0188628346500656,747,BB Train,18
PCA,0.0013909600059153605,0.05846003316823207,747,BB Train,18
VAE,2.2679970956475566e-4,0.019696896966757128,748,BB Train,18
PCA,0.001413339984455832,0.0608801593283744,748,BB Train,18
VAE,1.9955531358965402e-4,0.019234356291754663,749,BB Train,18
PCA,0.0015394791288073418,0.06217670694742054,749,BB Train,18
VAE,2.30796019402183e-4,0.02010692561499858,750,BB Train,18
PCA,0.001431972222796236,0.061731793542204164,750,BB Train,18
VAE,1.9871122139355438e-4,0.019158352391911757,751,BB Train,18
PCA,0.0014647279197200235,0.06068489613997935,751,BB Train,18
VAE,2.7687579957169916e-4,0.02004929297386116,752,BB Train,18
PCA,0.0014081083068840977,0.05983403357061196,752,BB Train,18
VAE,3.2340672604184344e-4,0.02085664691466837,753,BB Train,18
PCA,0.0013788046573255097,0.06160508664824727,753,BB Train,18
VAE,3.857372539078404e-4,0.02172166103783366,754,BB Train,18
PCA,0.001427225124943201,0.0620953484524058,754,BB Train,18
VAE,1.9743144699082576e-4,0.018978709660080955,755,BB Train,18
PCA,0.0014958301102328856,0.06075871773209726,755,BB Train,18
VAE,2.0228387641174687e-4,0.019234789142165556,756,BB Train,18
PCA,0.0014446505355317715,0.06029861305570766,756,BB Train,18
VAE,2.219574684011773e-4,0.019715884367587953,757,BB Train,18
PCA,0.0014223528282634522,0.06190021253537237,757,BB Train,18
VAE,2.012757306327621e-4,0.019180734988975517,758,BB Train,18
PCA,0.0014783825773826103,0.06126992509286337,758,BB Train,18
VAE,2.7407038945999367e-4,0.02072673758735352,759,BB Train,18
PCA,0.0014317833139804463,0.06331435383368371,759,BB Train,18
VAE,2.756335326282246e-4,0.020276728155510747,760,BB Train,18
PCA,0.0013935165058077356,0.06058334251694478,760,BB Train,18
VAE,2.0026700020470082e-4,0.019297987707165856,761,BB Train,18
PCA,0.0014959252667723281,0.06139454060632773,761,BB Train,18
VAE,1.988362585424001e-4,0.01883904059412015,762,BB Train,18
PCA,0.0014112272918386899,0.05877767628866522,762,BB Train,18
VAE,2.27744639413337e-4,0.019796117939294935,763,BB Train,18
PCA,0.0014324579961074457,0.06162734728865686,763,BB Train,18
VAE,2.722001272031829e-4,0.02052710219922567,764,BB Train,18
PCA,0.0014181201273017043,0.06222475563361797,764,BB Train,18
VAE,3.253645943394728e-4,0.021070517625586517,765,BB Train,18
PCA,0.0014408115807534644,0.062408817367198145,765,BB Train,18
VAE,2.2507183317879297e-4,0.019450414162293164,766,BB Train,18
PCA,0.0014075598634116838,0.06020350486354903,766,BB Train,18
VAE,2.7268829081733743e-4,0.020244084802216355,767,BB Train,18
PCA,0.00140278326978128,0.06069441893429755,767,BB Train,18
VAE,2.2631076098704914e-4,0.019817209450190363,768,BB Train,18
PCA,0.001427167651831903,0.06140721366777953,768,BB Train,18
VAE,2.7059420142945924e-4,0.020266340355652456,769,BB Train,18
PCA,0.0013827304038782292,0.0606848749983848,769,BB Train,18
VAE,2.2403435296607563e-4,0.019580059516408933,770,BB Train,18
PCA,0.0014285138484452337,0.061289335848997185,770,BB Train,18
VAE,1.9823952115072046e-4,0.018940507736818882,771,BB Train,18
PCA,0.0014579166695444321,0.05988277000970997,771,BB Train,18
VAE,2.704643474101262e-4,0.020374524605086656,772,BB Train,18
PCA,0.0014074382225754622,0.061940470716338146,772,BB Train,18
VAE,2.296156301932095e-4,0.020121098264312905,773,BB Train,18
PCA,0.0014231912297128864,0.061903518759110765,773,BB Train,18
VAE,2.2466392587568767e-4,0.019445581952453852,774,BB Train,18
PCA,0.001387908552269079,0.06007131555917525,774,BB Train,18
VAE,2.2914856882287377e-4,0.019872536542815514,775,BB Train,18
PCA,0.001407215273348165,0.060825354483579015,775,BB Train,18
VAE,2.663070328352009e-4,0.020204851791093312,776,BB Train,18
PCA,0.001394859515815808,0.0609133241042305,776,BB Train,18
VAE,2.0167718753763135e-4,0.018900255251755975,777,BB Train,18
PCA,0.0014596888662453305,0.05995147992880316,777,BB Train,18
VAE,2.740719651454699e-4,0.020073337664238435,778,BB Train,18
PCA,0.0014266580184401961,0.060358473230147196,778,BB Train,18
VAE,2.2752846055870972e-4,0.019978593275094842,779,BB Train,18
PCA,0.0014412311597501498,0.06254738038763784,779,BB Train,18
VAE,2.0077714859097098e-4,0.01903603671184142,780,BB Train,18
PCA,0.0014700073098297048,0.06053870993549609,780,BB Train,18
VAE,2.275959780171543e-4,0.01962438178721144,781,BB Train,18
PCA,0.0014056392535844566,0.0603283900768242,781,BB Train,18
VAE,2.004534891107862e-4,0.018983341792816993,782,BB Train,18
PCA,0.0014088337548802065,0.058935881115274376,782,BB Train,18
VAE,2.2533944979293022e-4,0.019991945859495434,783,BB Train,18
PCA,0.0014498059958255362,0.06296595938003365,783,BB Train,18
VAE,2.2423784094032623e-4,0.01968157873913532,784,BB Train,18
PCA,0.0014037416810681917,0.060601549570767896,784,BB Train,18
VAE,1.9802347648961336e-4,0.019206241096826313,785,BB Train,18
PCA,0.0015554854316184121,0.062270400644380317,785,BB Train,18
VAE,2.730786882941219e-4,0.020337469171655433,786,BB Train,18
PCA,0.0013899497121690487,0.06080044468125852,786,BB Train,18
VAE,2.7073176937921975e-4,0.02019128152373858,787,BB Train,18
PCA,0.0013834321561901172,0.06074345630108556,787,BB Train,18
VAE,1.9877863414035564e-4,0.01889512687450776,788,BB Train,18
PCA,0.0014235765448307326,0.05918574013322997,788,BB Train,18
VAE,1.9984792732691845e-4,0.018920362725240236,789,BB Train,18
PCA,0.001428051861566239,0.059453239934135024,789,BB Train,18
VAE,2.2493574054931593e-4,0.019862541739943063,790,BB Train,18
PCA,0.0014490099649488992,0.062280915682237384,790,BB Train,18
VAE,2.2370299364676832e-4,0.019637344879830404,791,BB Train,18
PCA,0.0014111603585986062,0.06088781897674186,791,BB Train,18
VAE,1.9883067974449267e-4,0.018976066106942427,792,BB Train,18
PCA,0.001647872204655066,0.0625288631360679,792,BB Train,18
VAE,2.2867911474289734e-4,0.0198180406580195,793,BB Train,18
PCA,0.001421755724418887,0.061932735680812895,793,BB Train,18
VAE,2.7104977184990873e-4,0.020266766699439887,794,BB Train,18
PCA,0.001392545389372817,0.061456460260839674,794,BB Train,18
VAE,1.9673018517942008e-4,0.018926299965222146,795,BB Train,18
PCA,0.001497146357215906,0.06040867278202472,795,BB Train,18
VAE,2.6903953998439275e-4,0.020182076123539866,796,BB Train,18
PCA,0.0013966161031759054,0.06111452416048185,796,BB Train,18
VAE,1.9767344595238907e-4,0.018890887204455982,797,BB Train,18
PCA,0.0014911759454482895,0.06024139591079503,797,BB Train,18
VAE,1.9629123844919027e-4,0.018730240290683202,798,BB Train,18
PCA,0.0013826638738253948,0.05846659693591148,798,BB Train,18
VAE,2.743087837750595e-4,0.020210199029250923,799,BB Train,18
PCA,0.001400961203588146,0.06131475619220634,799,BB Train,18
VAE,2.2676827870383762e-4,0.019690635435175456,800,BB Train,18
PCA,0.00139936756789793,0.06045819745367655,800,BB Train,18
VAE,1.988091604083955e-4,0.018755306592036093,801,BB Train,18
PCA,0.001510373078604992,0.06009655275902711,801,BB Train,18
VAE,2.0204829472443887e-4,0.01884563351697485,802,BB Train,18
PCA,0.0014175354862639767,0.05864868612305784,802,BB Train,18
VAE,3.7811144772990484e-4,0.021772141679065615,803,BB Train,18
PCA,0.001407494653939451,0.06350587819768838,803,BB Train,18
VAE,3.296232682459418e-4,0.02111177892409589,804,BB Train,18
PCA,0.0013934815741981428,0.060818743686130924,804,BB Train,18
VAE,1.998481897344816e-4,0.01939864793353663,805,BB Train,18
PCA,0.001709919129819615,0.064474820750791,805,BB Train,18
VAE,2.687630495089886e-4,0.020147997007871756,806,BB Train,18
PCA,0.0013832421244129756,0.06083397973772374,806,BB Train,18
VAE,2.7078718398804787e-4,0.020465148711353014,807,BB Train,18
PCA,0.001414639458326759,0.062069340604504246,807,BB Train,18
VAE,3.29048046426963e-4,0.020802053831967735,808,BB Train,18
PCA,0.0013791491326857529,0.060440480910212535,808,BB Train,18
VAE,2.2827787630066401e-4,0.01980333837478387,809,BB Train,18
PCA,0.001405786761808222,0.0607805003413288,809,BB Train,18
VAE,2.7406006966374094e-4,0.020143669580426425,810,BB Train,18
PCA,0.0014011710392137621,0.06066493027470586,810,BB Train,18
VAE,2.003416562036918e-4,0.01894920930774467,811,BB Train,18
PCA,0.0015176579678340648,0.0602286381210442,811,BB Train,18
VAE,2.718845982696214e-4,0.020125879439261172,812,BB Train,18
PCA,0.0013716836030159192,0.06062428318621518,812,BB Train,18
VAE,2.2423696567533418e-4,0.019759692564144213,813,BB Train,18
